date,wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-22 16:10:00,0.57,1.28,54.34,0.0,0.0,8.65,20.27,21.04,14.25,435.5
2020-01-22 18:10:00,0.89,1.48,44.87,0.0,0.0,0.0,0.0,0.0,13.43,437.0
2020-01-22 20:10:00,0.67,1.46,147.2,0.0,0.0,0.0,0.0,0.0,13.43,441.0
2020-01-22 22:10:00,0.76,1.0,234.9,0.0,0.0,0.0,0.0,0.0,13.71,442.4
2020-01-23 00:10:00,0.51,1.04,127.2,0.0,0.0,0.0,0.0,0.0,13.65,448.3
2020-01-23 02:10:00,0.38,0.76,44.3,0.0,0.0,0.0,0.0,0.0,13.48,452.7
2020-01-23 04:10:00,0.5,0.8,199.1,0.0,0.0,0.0,0.0,0.0,13.45,447.8
2020-01-23 06:10:00,0.26,0.6,174.5,0.0,0.0,0.0,0.0,0.0,13.44,459.4
2020-01-23 08:10:00,0.43,1.02,131.1,0.0,0.0,2.21,5.21,7.34,13.43,454.0
2020-01-23 10:10:00,0.53,1.08,164.7,0.0,0.0,85.92,178.57,184.94,13.76,455.2
2020-01-23 12:10:00,1.94,2.74,153.9,0.0,0.0,114.89,239.58,242.28,15.47,437.2
2020-01-23 14:10:00,1.78,2.74,183.8,0.0,0.0,144.87,300.0,304.44,15.56,422.6
2020-01-23 16:10:00,1.28,1.96,196.0,0.0,0.0,44.27,91.12,102.32,16.29,426.3
2020-01-23 18:10:00,0.38,0.68,26.06,0.0,0.0,0.0,0.0,0.0,13.76,435.9
2020-01-23 20:10:00,0.11,0.28,354.8,0.0,0.0,0.0,0.0,0.0,11.36,434.8
2020-01-23 22:10:00,0.35,0.68,151.1,0.0,0.0,0.0,0.0,0.0,9.67,441.3
2020-01-24 00:10:00,1.05,1.6,195.5,0.0,0.0,0.0,0.0,0.0,8.69,446.8
2020-01-24 02:10:00,0.45,1.12,134.3,0.0,0.0,0.0,0.0,0.0,7.93,447.4
2020-01-24 04:10:00,0.41,0.86,200.3,0.0,0.0,0.0,0.0,0.0,7.45,446.7
2020-01-24 06:10:00,1.21,1.64,181.3,0.0,0.0,0.0,0.0,0.0,6.96,454.4
2020-01-24 08:10:00,0.72,1.32,190.3,0.0,0.0,4.02,14.09,19.69,7.55,451.4
2020-01-24 10:10:00,0.41,0.8,133.6,0.0,0.0,244.87,358.49,374.52,8.81,466.9
2020-01-24 12:10:00,1.51,3.12,185.4,0.0,0.0,435.01,606.18,611.0,13.21,445.4
2020-01-24 14:10:00,2.29,3.22,157.9,0.0,0.0,245.67,485.52,497.1,17.25,430.8
2020-01-24 16:10:00,1.16,2.28,354.0,0.0,0.0,43.46,91.12,106.18,18.34,433.4
2020-01-24 18:10:00,1.31,2.44,212.7,0.0,0.0,0.0,0.0,0.0,13.36,435.2
2020-01-24 20:10:00,0.35,0.8,252.7,0.0,0.0,0.0,0.0,0.0,10.31,438.5
2020-01-24 22:10:00,1.04,1.4,247.5,0.0,0.0,0.0,0.0,0.0,9.06,442.6
2020-01-25 00:10:00,0.94,1.44,242.0,0.0,0.0,0.0,0.0,0.0,8.39,443.3
2020-01-25 02:10:00,0.51,0.84,208.7,0.0,0.0,0.0,0.0,0.0,9.18,450.9
2020-01-25 04:10:00,0.76,1.42,162.2,0.0,0.0,0.0,0.0,0.0,9.63,443.6
2020-01-25 06:10:00,1.17,2.6,302.0,0.0,0.0,0.0,0.0,0.0,9.68,436.5
2020-01-25 08:10:00,0.72,1.28,226.8,0.0,0.0,1.81,4.25,5.79,9.38,438.6
2020-01-25 10:10:00,1.15,1.68,230.8,0.0,0.0,54.12,116.99,120.08,9.92,437.6
2020-01-25 12:10:00,1.95,2.5,143.0,0.0,0.0,94.57,200.58,207.91,10.91,441.6
2020-01-25 14:10:00,1.19,1.76,185.3,0.0,0.0,160.76,326.45,352.9,12.21,440.0
2020-01-25 16:10:00,0.83,1.38,338.4,0.0,0.0,31.19,75.29,88.42,13.81,437.9
2020-01-25 18:10:00,1.0,1.44,333.8,0.0,0.0,0.0,0.0,0.0,10.17,438.6
2020-01-25 20:10:00,1.37,2.14,233.1,0.0,0.0,0.0,0.0,0.0,9.01,445.8
2020-01-25 22:10:00,1.52,2.12,219.9,0.0,0.0,0.0,0.0,0.0,8.09,450.7
2020-01-26 00:10:00,0.34,1.2,203.6,0.0,0.0,0.0,0.0,0.0,7.56,461.5
2020-01-26 02:10:00,0.4,1.0,118.4,0.0,0.0,0.0,0.0,0.0,7.06,460.5
2020-01-26 04:10:00,0.31,0.74,24.94,0.0,0.0,0.0,0.0,0.0,8.02,466.9
2020-01-26 06:10:00,0.3,0.98,262.9,0.0,0.0,0.0,0.0,0.0,7.54,464.5
2020-01-26 08:10:00,0.44,0.84,207.4,0.0,0.0,2.01,8.88,12.74,7.86,470.3
2020-01-26 10:10:00,0.74,1.4,155.4,0.0,0.0,82.9,222.59,227.03,8.9,465.3
2020-01-26 12:10:00,0.5,1.04,80.4,0.0,0.0,150.5,350.96,362.93,11.66,473.8
2020-01-26 14:10:00,0.7,1.4,180.5,0.0,0.0,118.91,246.33,263.51,14.34,459.0
2020-01-26 16:10:00,1.08,1.88,180.3,0.0,0.0,42.05,85.14,98.46,15.24,454.0
2020-01-26 18:10:00,1.09,1.96,191.8,0.0,0.0,0.0,0.0,0.0,14.72,445.5
2020-01-26 20:10:00,1.99,2.76,198.5,0.0,0.0,0.0,0.0,0.0,13.73,454.3
2020-01-26 22:10:00,1.56,2.4,197.9,0.0,0.0,0.0,0.0,0.0,13.22,446.8
2020-01-27 00:10:00,1.59,3.29,171.4,0.0,0.0,0.0,0.0,0.0,12.45,453.0
2020-01-27 02:10:00,1.7,2.74,202.5,0.0,0.0,0.0,0.0,0.0,11.93,449.1
2020-01-27 04:10:00,1.38,2.08,201.6,0.0,0.0,0.0,0.0,0.0,12.04,444.4
2020-01-27 06:10:00,0.96,2.36,217.0,0.0,0.0,0.0,0.0,0.0,12.43,452.5
2020-01-27 08:10:00,0.37,1.04,51.84,0.0,0.0,7.85,16.6,23.55,12.22,458.4
2020-01-27 10:10:00,2.31,3.2,171.6,0.0,0.0,131.59,273.36,307.14,14.28,441.4
2020-01-27 12:10:00,2.92,5.25,170.4,0.0,0.0,82.09,175.29,218.15,17.67,435.1
2020-01-27 14:10:00,4.34,6.69,171.9,0.0,0.0,116.1,239.0,268.92,18.4,427.1
2020-01-27 16:10:00,3.74,4.93,198.7,0.0,0.0,28.77,59.65,80.69,17.76,432.8
2020-01-27 18:10:00,3.29,5.37,181.1,0.0,0.0,0.0,0.0,0.0,16.98,436.0
2020-01-27 20:10:00,4.6,6.17,189.5,0.0,0.0,0.0,0.0,0.0,16.07,432.3
2020-01-27 22:10:00,5.22,9.13,202.2,0.0,0.0,0.0,0.0,0.0,15.19,427.4
2020-01-28 00:10:00,3.06,3.59,211.8,0.0,0.0,0.0,0.0,0.0,15.23,422.5
2020-01-28 02:10:00,7.93,10.01,213.7,0.0,0.0,0.0,0.0,0.0,15.38,420.5
2020-01-28 04:10:00,3.31,4.75,186.4,0.0,500.0,0.0,0.0,0.0,16.11,421.7
2020-01-28 06:10:00,2.57,3.77,176.1,0.0,0.0,0.0,0.0,0.0,15.41,424.1
2020-01-28 08:10:00,2.99,4.49,204.8,0.0,0.0,3.42,14.67,18.73,15.64,421.3
2020-01-28 10:10:00,1.9,3.26,166.7,0.0,0.0,71.43,149.42,167.18,15.8,424.3
2020-01-28 12:10:00,6.23,11.42,207.9,0.0,0.0,112.07,243.63,300.97,16.87,418.8
2020-01-28 14:10:00,3.46,7.37,221.6,0.0,0.0,100.6,202.7,298.07,15.18,416.4
2020-01-28 16:10:00,3.66,6.13,210.7,0.0,0.0,45.47,94.21,134.17,14.88,417.5
2020-01-28 18:10:00,2.63,7.29,224.6,0.0,0.0,0.0,0.0,0.0,13.2,418.0
2020-01-28 20:10:00,2.19,6.57,232.3,0.0,0.0,0.0,0.0,0.0,12.36,418.7
2020-01-28 22:10:00,1.63,4.97,192.4,0.0,0.0,0.0,0.0,0.0,11.94,419.7
2020-01-29 00:10:00,4.1,6.25,210.7,0.0,0.0,0.0,0.0,0.0,11.7,420.2
2020-01-29 02:10:00,5.18,8.49,214.6,0.0,0.0,0.0,0.0,0.0,11.39,419.4
2020-01-29 04:10:00,3.01,4.61,212.9,0.0,0.0,0.0,0.0,0.0,11.16,420.1
2020-01-29 06:10:00,3.49,6.05,201.6,0.0,0.0,0.0,0.0,0.0,11.44,421.7
2020-01-29 08:10:00,3.6,5.37,209.2,0.0,0.0,2.01,5.41,7.72,12.5,421.5
2020-01-29 10:10:00,4.75,6.83,211.3,0.0,0.0,89.34,181.27,212.93,12.95,420.7
2020-01-29 12:10:00,4.56,7.01,219.6,0.0,0.0,120.93,250.0,272.78,13.98,418.6
2020-01-29 14:10:00,3.69,6.53,229.1,0.0,0.0,108.85,222.78,260.62,14.39,417.0
2020-01-29 16:10:00,2.87,6.25,223.8,0.0,0.0,69.01,117.95,153.28,15.46,418.0
2020-01-29 18:10:00,1.29,3.08,236.5,0.0,0.0,0.0,0.0,0.0,14.53,419.4
2020-01-29 20:10:00,2.34,4.53,235.2,0.0,0.0,0.0,0.0,0.0,13.48,419.8
2020-01-29 22:10:00,2.4,4.69,238.1,0.0,0.0,0.0,0.0,0.0,13.15,420.7
2020-01-30 00:10:00,2.18,4.51,237.5,0.0,0.0,0.0,0.0,0.0,12.81,421.8
2020-01-30 02:10:00,4.14,6.05,198.0,0.0,0.0,0.0,0.0,0.0,12.97,422.0
2020-01-30 04:10:00,4.35,6.61,208.1,0.0,0.0,0.0,0.0,0.0,12.62,421.4
2020-01-30 06:10:00,3.25,5.15,212.7,0.0,0.0,0.0,0.0,0.0,12.89,421.4
2020-01-30 08:10:00,5.0,8.45,208.4,0.0,0.0,2.41,7.72,12.16,13.19,421.9
2020-01-30 10:10:00,5.52,8.37,211.8,0.0,0.0,114.08,236.49,254.25,14.15,419.6
2020-01-30 12:10:00,6.03,9.69,208.3,0.0,0.0,147.89,307.53,372.01,15.77,417.7
2020-01-30 14:10:00,4.88,7.13,196.9,0.0,0.0,179.68,365.25,424.71,16.69,416.2
2020-01-30 16:10:00,2.3,4.77,212.4,0.0,0.0,17.71,40.54,47.68,17.7,416.6
2020-01-30 18:10:00,4.01,5.63,173.3,0.0,0.0,0.0,0.0,0.0,16.81,420.3
2020-01-30 20:10:00,3.37,5.21,180.9,0.0,0.0,0.0,0.0,0.0,15.15,421.5
2020-01-30 22:10:00,6.33,10.61,199.9,0.0,0.0,0.0,0.0,0.0,15.54,417.0
2020-01-31 00:10:00,6.46,10.17,211.3,0.0,0.0,0.0,0.0,0.0,16.18,421.4
2020-01-31 02:10:00,7.17,9.05,213.5,0.0,0.0,0.0,0.0,0.0,16.92,421.2
2020-01-31 04:10:00,5.66,9.05,211.7,0.0,0.0,0.0,0.0,0.0,18.1,421.2
2020-01-31 06:10:00,2.97,5.85,247.8,0.0,0.0,0.0,0.0,0.0,19.35,418.9
2020-01-31 08:10:00,2.55,5.65,253.3,0.0,0.0,6.24,17.57,24.71,19.88,418.5
2020-01-31 10:10:00,2.99,7.13,258.1,0.0,0.0,24.55,56.18,67.95,20.87,417.8
2020-01-31 12:10:00,3.16,6.77,244.2,0.0,0.0,312.07,637.64,772.97,21.69,416.3
2020-01-31 14:10:00,6.55,10.01,245.1,0.0,0.0,181.89,372.39,407.53,23.58,416.3
2020-01-31 16:10:00,2.86,5.21,254.1,0.0,0.0,53.32,107.53,111.2,22.54,416.7
2020-01-31 18:10:00,1.05,2.08,197.3,0.0,0.0,0.0,0.0,0.0,21.7,421.3
2020-01-31 20:10:00,0.97,2.2,115.9,0.0,0.0,0.0,0.0,0.0,20.44,423.6
2020-01-31 22:10:00,2.27,3.36,200.1,0.0,0.0,0.0,0.0,0.0,19.72,422.2
2020-02-01 00:10:00,1.07,2.04,30.81,0.0,0.0,0.0,0.0,0.0,19.12,421.3
2020-02-01 02:10:00,2.19,3.2,202.9,0.0,0.0,0.0,0.0,0.0,19.11,422.1
2020-02-01 04:10:00,5.15,7.81,214.6,0.0,0.0,0.0,0.0,0.0,19.1,419.7
2020-02-01 06:10:00,4.9,7.41,218.5,0.0,0.0,0.0,0.0,0.0,19.11,419.2
2020-02-01 08:10:00,4.58,6.93,208.2,0.0,0.0,2.82,8.88,12.16,19.3,419.4
2020-02-01 10:10:00,7.49,12.17,214.4,0.0,0.0,156.14,322.39,410.04,20.25,417.8
2020-02-01 12:10:00,7.93,12.07,209.5,0.0,0.0,123.14,266.6,305.79,21.39,417.5
2020-02-01 14:10:00,5.21,7.47,205.8,0.0,0.0,52.92,123.17,134.17,21.19,417.7
2020-02-01 16:10:00,2.63,4.04,211.9,0.1,600.0,6.24,16.99,21.04,20.92,419.0
2020-02-01 18:10:00,1.01,1.72,142.3,0.0,0.0,0.0,0.0,0.0,20.08,420.4
2020-02-01 20:10:00,1.01,3.24,211.3,0.0,0.0,0.0,0.0,0.0,20.08,420.8
2020-02-01 22:10:00,3.34,8.11,250.6,0.0,0.0,0.0,0.0,0.0,19.28,418.8
2020-02-02 00:10:00,2.16,4.97,293.7,0.0,0.0,0.0,0.0,0.0,18.04,419.6
2020-02-02 02:10:00,1.77,3.41,213.9,0.0,0.0,0.0,0.0,0.0,16.67,420.8
2020-02-02 04:10:00,2.46,4.37,245.7,0.0,0.0,0.0,0.0,0.0,16.85,419.0
2020-02-02 06:10:00,4.37,6.09,211.3,0.0,0.0,0.0,0.0,0.0,16.32,419.5
2020-02-02 08:10:00,6.18,8.85,210.3,0.0,0.0,6.24,16.99,23.55,16.08,419.0
2020-02-02 10:10:00,3.53,6.09,213.7,0.0,0.0,112.47,236.68,266.99,16.13,418.9
2020-02-02 12:10:00,3.18,5.01,203.9,0.0,600.0,94.37,214.29,247.3,17.1,418.6
2020-02-02 14:10:00,1.1,2.04,175.8,0.1,600.0,53.92,123.75,149.42,17.97,420.9
2020-02-02 16:10:00,0.43,0.92,289.5,0.1,160.0,17.71,40.15,46.33,17.5,423.1
2020-02-02 18:10:00,0.61,1.48,204.6,0.1,500.0,0.2,0.0,0.0,17.73,431.8
2020-02-02 20:10:00,1.19,2.68,265.2,0.0,0.0,0.0,0.0,0.0,18.56,422.2
2020-02-02 22:10:00,2.42,6.53,239.5,0.0,0.0,0.0,0.0,0.0,19.13,418.3
2020-02-03 00:10:00,2.09,4.47,257.7,0.0,0.0,0.0,0.0,0.0,19.1,420.1
2020-02-03 02:10:00,1.76,4.81,232.7,0.0,0.0,0.0,0.0,0.0,18.63,419.7
2020-02-03 04:10:00,2.02,4.73,237.5,0.0,0.0,0.0,0.0,0.0,18.97,419.7
2020-02-03 06:10:00,2.64,7.29,234.9,0.0,0.0,0.0,0.0,0.0,18.96,419.0
2020-02-03 08:10:00,3.03,6.01,236.3,0.0,0.0,7.44,20.27,26.06,18.0,419.6
2020-02-03 10:10:00,4.04,8.05,246.0,0.0,0.0,164.99,325.87,422.78,18.44,418.3
2020-02-03 12:10:00,3.71,9.41,256.5,0.0,0.0,192.96,400.58,516.79,20.15,417.8
2020-02-03 14:10:00,3.34,9.41,227.2,0.0,0.0,93.16,201.35,230.69,21.23,417.1
2020-02-03 16:10:00,2.12,4.69,253.3,0.1,0.0,61.17,122.78,150.58,19.88,418.2
2020-02-03 18:10:00,3.32,6.13,241.6,0.0,0.0,0.0,0.0,0.0,19.03,419.4
2020-02-03 20:10:00,1.52,3.12,230.6,0.0,0.0,0.0,0.0,0.0,18.23,420.2
2020-02-03 22:10:00,2.25,2.64,233.7,0.0,0.0,0.0,0.0,0.0,18.42,423.2
2020-02-04 00:10:00,1.41,2.32,187.3,0.1,600.0,0.0,0.0,0.0,18.49,427.4
2020-02-04 02:10:00,0.7,1.52,243.0,0.3,600.0,0.0,0.0,0.0,17.46,419.1
2020-02-04 04:10:00,1.37,4.17,252.7,0.4,600.0,0.0,0.0,0.0,16.1,418.9
2020-02-04 06:10:00,2.53,5.01,277.8,0.6,600.0,0.0,0.0,0.0,13.7,421.0
2020-02-04 08:10:00,3.03,5.33,259.9,0.0,0.0,5.63,14.09,15.83,12.43,421.6
2020-02-04 10:10:00,3.25,5.97,247.7,0.0,0.0,278.27,494.98,561.39,12.66,420.3
2020-02-04 12:10:00,2.58,6.85,275.9,0.0,0.0,436.62,829.54,1160.81,14.72,419.4
2020-02-04 14:10:00,2.44,5.73,264.4,0.0,0.0,165.79,318.73,717.18,15.44,418.8
2020-02-04 16:10:00,2.51,5.25,281.6,0.0,0.0,30.18,85.71,108.69,15.46,419.8
2020-02-04 18:10:00,1.59,4.17,259.5,0.0,0.0,0.0,0.0,0.0,13.34,420.3
2020-02-04 20:10:00,2.86,4.85,257.1,0.0,0.0,0.0,0.0,0.0,12.26,421.6
2020-02-04 22:10:00,3.5,7.17,260.6,0.0,0.0,0.0,0.0,0.0,12.38,420.5
2020-02-05 00:10:00,3.44,6.53,258.3,0.0,0.0,0.0,0.0,0.0,12.29,420.0
2020-02-05 02:10:00,2.26,4.57,275.9,0.0,0.0,0.0,0.0,0.0,12.43,419.4
2020-02-05 04:10:00,1.5,3.04,217.5,0.0,0.0,0.0,0.0,0.0,12.68,420.6
2020-02-05 06:10:00,2.39,5.69,235.5,0.0,0.0,0.0,0.0,0.0,12.33,421.7
2020-02-05 08:10:00,1.67,4.83,147.7,0.0,0.0,3.42,9.85,12.16,12.04,422.5
2020-02-05 10:10:00,1.49,3.65,35.94,0.0,0.0,52.92,111.58,116.41,12.39,421.5
2020-02-05 12:10:00,3.51,6.59,20.42,0.0,0.0,413.68,770.08,935.13,13.32,420.7
2020-02-05 14:10:00,1.55,4.85,348.1,0.0,0.0,265.59,521.24,738.03,13.81,420.4
2020-02-05 16:10:00,1.01,2.74,298.4,0.0,0.0,103.02,186.68,206.56,16.96,419.9
2020-02-05 18:10:00,1.24,2.04,232.0,0.0,0.0,0.0,0.0,0.0,14.89,422.2
2020-02-05 20:10:00,0.46,0.98,189.6,0.0,0.0,0.0,0.0,0.0,12.19,429.8
2020-02-05 22:10:00,0.81,1.9,190.5,0.0,0.0,0.0,0.0,0.0,10.95,436.3
2020-02-06 00:10:00,1.42,2.22,204.9,0.0,0.0,0.0,0.0,0.0,10.62,438.0
2020-02-06 02:10:00,0.81,1.8,181.2,0.0,0.0,0.0,0.0,0.0,10.81,438.6
2020-02-06 04:10:00,0.64,1.44,182.5,0.0,0.0,0.0,0.0,0.0,11.02,438.6
2020-02-06 06:10:00,1.02,2.0,145.0,0.0,0.0,0.0,0.0,0.0,10.64,442.0
2020-02-06 08:10:00,1.13,2.93,236.6,0.0,0.0,7.65,26.83,33.78,10.98,428.1
2020-02-06 10:10:00,0.52,1.28,202.4,0.0,0.0,39.03,87.64,93.44,12.85,428.1
2020-02-06 12:10:00,1.55,2.32,225.1,0.0,0.0,77.87,168.73,176.06,14.71,423.6
2020-02-06 14:10:00,1.26,2.64,241.2,0.0,0.0,60.56,132.05,150.58,15.35,422.5
2020-02-06 16:10:00,0.76,1.92,216.4,0.0,0.0,30.78,65.25,74.32,15.64,423.2
2020-02-06 18:10:00,1.4,2.92,240.5,0.0,0.0,0.0,0.0,0.0,15.63,423.7
2020-02-06 20:10:00,0.72,1.44,229.9,0.0,0.0,0.0,0.0,0.0,15.22,425.4
2020-02-06 22:10:00,0.86,1.44,267.2,0.0,0.0,0.0,0.0,0.0,15.16,427.5
2020-02-07 00:10:00,1.25,2.36,259.6,0.0,0.0,0.0,0.0,0.0,15.02,430.0
2020-02-07 02:10:00,2.0,2.68,250.2,0.0,0.0,0.0,0.0,0.0,14.19,427.1
2020-02-07 04:10:00,0.85,1.46,179.0,0.0,0.0,0.0,0.0,0.0,14.1,428.2
2020-02-07 06:10:00,0.47,0.9,218.1,0.0,0.0,0.0,0.0,0.0,14.8,440.9
2020-02-07 08:10:00,1.18,1.76,217.1,0.0,0.0,4.23,11.58,13.32,14.94,432.0
2020-02-07 10:10:00,0.5,0.94,192.7,0.0,0.0,62.37,135.71,141.7,15.27,446.6
2020-02-07 12:10:00,0.98,1.68,146.4,0.0,0.0,128.37,271.62,300.77,16.71,433.5
2020-02-07 14:10:00,1.01,2.12,151.2,0.0,0.0,79.68,172.01,192.66,17.61,420.9
2020-02-07 16:10:00,2.37,3.55,117.9,0.0,0.0,25.96,56.76,61.97,17.33,420.8
2020-02-07 18:10:00,2.62,3.99,177.0,0.0,0.0,0.0,0.0,0.0,16.3,420.9
2020-02-07 20:10:00,2.87,4.61,169.9,0.0,0.0,0.0,0.0,0.0,15.32,424.1
2020-02-07 22:10:00,2.42,3.41,196.0,0.0,0.0,0.0,0.0,0.0,13.95,422.5
2020-02-08 00:10:00,2.22,3.0,210.0,0.0,0.0,0.0,0.0,0.0,12.56,423.5
2020-02-08 02:10:00,1.69,3.09,193.0,0.0,0.0,0.0,0.0,0.0,11.71,426.3
2020-02-08 04:10:00,2.4,4.07,159.8,0.0,0.0,0.0,0.0,0.0,11.0,431.1
2020-02-08 06:10:00,2.99,4.21,195.8,0.0,0.0,0.0,0.0,0.0,10.31,431.9
2020-02-08 08:10:00,2.34,3.59,196.2,0.0,0.0,15.49,47.88,60.42,9.98,431.2
2020-02-08 10:10:00,2.92,4.33,168.7,0.0,0.0,270.22,508.3,525.1,14.19,429.6
2020-02-08 12:10:00,2.96,4.57,176.5,0.0,0.0,392.96,753.67,759.07,17.32,423.0
2020-02-08 14:10:00,2.04,3.24,170.9,0.0,0.0,207.24,413.13,460.81,20.08,421.7
2020-02-08 16:10:00,2.33,3.64,158.0,0.0,0.0,70.42,142.66,155.79,20.44,423.0
2020-02-08 18:10:00,2.37,4.29,168.5,0.0,0.0,0.0,0.0,0.0,18.77,428.6
2020-02-08 20:10:00,1.68,2.62,196.1,0.0,0.0,0.0,0.0,0.0,16.36,433.7
2020-02-08 22:10:00,2.64,4.21,167.2,0.0,240.0,0.0,0.0,0.0,15.76,432.5
2020-02-09 00:10:00,2.17,3.97,168.8,0.0,0.0,0.0,0.0,0.0,15.68,436.0
2020-02-09 02:10:00,0.62,1.56,176.9,0.0,0.0,0.0,0.0,0.0,15.71,436.1
2020-02-09 04:10:00,1.81,2.68,195.4,0.0,0.0,0.0,0.0,0.0,15.71,434.1
2020-02-09 06:10:00,3.82,5.05,198.7,0.0,0.0,0.0,0.0,0.0,14.77,435.3
2020-02-09 08:10:00,1.25,2.96,143.3,0.0,0.0,40.04,76.45,93.44,14.12,437.8
2020-02-09 10:10:00,4.27,6.73,175.8,0.0,0.0,235.41,450.77,478.76,16.6,430.9
2020-02-09 12:10:00,6.41,10.73,200.7,0.0,0.0,308.45,605.4,835.13,18.6,423.5
2020-02-09 14:10:00,9.14,15.34,209.9,0.0,0.0,224.14,445.17,546.14,19.94,419.7
2020-02-09 16:10:00,9.99,13.5,201.7,0.0,0.0,24.95,52.9,60.42,19.54,417.1
2020-02-09 18:10:00,10.0,15.14,197.4,0.0,0.0,0.0,0.0,0.0,19.33,418.3
2020-02-09 20:10:00,9.18,16.06,193.7,0.0,0.0,0.0,0.0,0.0,19.47,417.5
2020-02-09 22:10:00,8.73,14.82,199.7,0.0,0.0,0.0,0.0,0.0,19.35,418.6
2020-02-10 00:10:00,11.89,16.5,208.7,0.0,0.0,0.0,0.0,0.0,19.35,418.8
2020-02-10 02:10:00,12.72,18.06,208.6,0.0,0.0,0.0,0.0,0.0,19.14,417.6
2020-02-10 04:10:00,4.64,10.45,266.1,1.3,600.0,0.0,0.0,0.0,18.68,417.6
2020-02-10 06:10:00,3.06,8.53,210.0,0.0,0.0,0.0,0.0,0.0,16.16,419.4
2020-02-10 08:10:00,3.78,6.97,219.5,0.0,0.0,14.08,30.12,36.29,17.13,420.3
2020-02-10 10:10:00,6.47,13.76,239.5,0.1,470.0,48.89,113.13,247.88,17.19,419.6
2020-02-10 12:10:00,7.09,16.42,237.2,0.0,0.0,433.2,834.17,1010.81,16.06,418.5
2020-02-10 14:10:00,2.23,6.81,247.4,0.0,0.0,273.64,517.18,813.71,14.63,419.6
2020-02-10 16:10:00,6.39,13.66,237.0,0.0,0.0,141.65,255.79,511.78,17.53,417.3
2020-02-10 18:10:00,1.64,3.85,204.5,0.0,0.0,0.0,0.0,0.0,14.65,419.6
2020-02-10 20:10:00,7.17,10.49,211.2,0.0,0.0,0.0,0.0,0.0,13.87,420.5
2020-02-10 22:10:00,9.84,15.02,207.8,0.6,0.0,0.0,0.0,0.0,13.75,420.4
2020-02-11 00:10:00,2.53,5.61,214.4,0.0,280.0,0.0,0.0,0.0,13.21,421.1
2020-02-11 02:10:00,2.97,7.37,253.9,0.0,0.0,0.0,0.0,0.0,13.34,418.3
2020-02-11 04:10:00,4.51,11.1,252.4,0.0,0.0,0.0,0.0,0.0,11.99,418.9
2020-02-11 06:10:00,3.19,8.29,232.4,0.0,0.0,0.0,0.0,0.0,11.65,419.6
2020-02-11 08:10:00,6.09,14.54,240.9,0.1,0.0,26.76,65.83,77.22,11.97,419.1
2020-02-11 10:10:00,4.36,6.83,232.5,0.0,0.0,214.08,421.43,700.0,13.37,418.4
2020-02-11 12:10:00,5.54,11.01,251.0,0.0,0.0,335.41,651.35,833.4,14.55,417.7
2020-02-11 14:10:00,4.15,8.61,261.7,0.0,0.0,113.48,235.33,347.68,15.82,417.5
2020-02-11 16:10:00,5.22,10.41,225.8,0.0,0.0,181.09,320.66,340.15,15.34,417.1
2020-02-11 18:10:00,3.82,9.07,228.1,0.0,0.0,0.0,0.0,0.0,13.85,417.8
2020-02-11 20:10:00,3.17,6.49,224.4,0.0,0.0,0.0,0.0,0.0,12.37,418.5
2020-02-11 22:10:00,2.48,6.45,247.6,0.0,0.0,0.0,0.0,0.0,11.63,419.1
2020-02-12 00:10:00,4.0,8.09,240.9,0.0,0.0,0.0,0.0,0.0,11.25,420.1
2020-02-12 02:10:00,2.49,4.97,235.3,0.0,0.0,0.0,0.0,0.0,11.11,419.5
2020-02-12 04:10:00,3.01,6.81,220.2,0.0,0.0,0.0,0.0,0.0,11.52,419.2
2020-02-12 06:10:00,3.27,6.43,224.3,0.0,0.0,0.0,0.0,0.0,11.11,419.7
2020-02-12 08:10:00,1.76,5.59,210.9,0.0,0.0,23.14,61.78,84.56,11.17,420.0
2020-02-12 10:10:00,5.18,9.67,237.4,0.0,0.0,235.81,450.96,570.27,13.59,418.4
2020-02-12 12:10:00,5.7,12.22,247.2,0.0,0.0,269.01,535.33,1104.25,15.41,418.1
2020-02-12 14:10:00,6.54,11.8,244.8,0.0,0.0,339.64,633.59,911.97,15.8,417.6
2020-02-12 16:10:00,2.29,5.53,233.9,0.0,0.0,31.99,91.7,95.95,15.94,417.7
2020-02-12 18:10:00,1.31,3.12,209.2,0.0,0.0,0.0,0.0,0.0,13.73,419.5
2020-02-12 20:10:00,1.21,2.52,219.9,0.0,0.0,0.0,0.0,0.0,13.13,420.0
2020-02-12 22:10:00,2.62,4.57,234.7,0.0,0.0,0.0,0.0,0.0,12.81,420.0
2020-02-13 00:10:00,1.71,4.73,219.1,0.0,0.0,0.0,0.0,0.0,12.2,421.8
2020-02-13 02:10:00,2.82,4.17,216.3,0.0,0.0,0.0,0.0,0.0,11.44,422.6
2020-02-13 04:10:00,2.38,5.13,194.0,0.0,0.0,0.0,0.0,0.0,10.9,422.7
2020-02-13 06:10:00,2.95,4.07,198.8,0.0,0.0,0.0,0.0,0.0,11.22,424.6
2020-02-13 08:10:00,3.9,4.33,219.7,0.0,0.0,37.63,72.59,84.17,10.52,422.7
2020-02-13 10:10:00,3.65,6.07,179.3,0.0,0.0,177.26,347.3,370.08,12.46,422.2
